# approved-by: josh (auto-approve directive in session, 2026-09-23)
# Legacy-URL 301 map. Built 2026-09-23 from Ahrefs (pages-by-backlinks, backlinks-to-legacy, Googlebot status audit), prod not_found_log (hits>=20, scanner noise dropped), and prod gsc_query_metrics pages (2026-01-24..2026-09-21). Every from_path was probed live as Googlebot: only 404s are listed. applied=yes rows were inserted by scripts/consolidation/legacy-redirects.ts --apply; DEFERRED rows wait on the url-hygiene PR deploy.
from_path,to_path,previous_to_path,status_code,previous_status_code,match_method,confidence,sources,referring_domains,gsc_impressions,gsc_clicks,nf_hits,applied,reason
/explore-by-condition/chronic-intermittent-hypoxia,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/chronic-obstructive-pulmonary-disease,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/chronic-pain,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/chronic-periodontitis,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cisplatin-ototoxicity,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/congenital-diaphragmatic-hernia-cdh,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/critical-illness,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/cyclosporine-induced-nephrotoxicity,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/dyslipidemia,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/endothelial-dysfunction,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/exercise-induced-inflammation,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/exercise-induced-oxidative-stress,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/gastritis,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/general-cellular-dysfunction,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/glioblastoma-multiforme,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/healthy-population,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/heat-stroke,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/high-cholesterol,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/hypertension,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/hypoxic-ischemic-brain-injury,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/idiopathic-sudden-sensorineural-hearing-loss-issnhl,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/intestinal-dysbiosis,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/ischemic-stroke,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/keloid-scars,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/kidney-stones,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/mountain-sickness,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/multiple-conditions-not-specified,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/muscle-weakness,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/neonatal-hypoxic-ischemic-encephalopathy-hie,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/oxidative-stress-related-disorders,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/post-operative-cognitive-dysfunction,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/premature-ovarian-failure,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/psoriasis,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/pulmonary-endothelial-dysfunction,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/respiratory-inflammation,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/sepsis-associated-encephalopathy,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/sepsis-associated-encephalopathy-sae,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/severe-burns,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/skin-diseases,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/surgical-brain-injury,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/systemic-pathological-conditions,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/testicular-ischemia-reperfusion-injury,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/testicular-torsion,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/thrombosis,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/tissue-inflammation,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/unstable-angina,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/uv-induced-skin-damage,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/various-diseases,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/explore-by-condition/vascular-dysfunction,,,,,none,low,gsc,,1,,,no,retired condition hub (not in health_conditions); no same-slug hub
/study/cellular-senescence-dental-pulp-endodontics-review,,,,,none,low,gsc,,1,,,no,no current study with this title
/study/hydrogen-hiv-drug-resistance-combinatorial-design-study,,,,,none,low,gsc,,1,,,no,no current study with this title
/study/hydrogen-individualized-valve-therapy-cardiovascular,,,,,none,low,gsc,,1,,,no,no current study with this title
/study/hydrogen-water-treatment-antibiotic-removal-antimicrobial-resistance,,,,,none,low,gsc,,1,,,no,no current study with this title
/study/molecular-basis-skin-disease-hydrogen-research,,,,,none,low,gsc,,1,,,no,no current study with this title
/condition/gut-health,/explore-by-condition/gut-health,/tools/hydrogen-research/condition/gut-health,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 3; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/gut-health, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/athletic-performance,/explore-by-condition/athletic-performance,/tools/hydrogen-research/condition/athletic-performance,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 7; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/athletic-performance, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/weight-loss-metabolism,/explore-by-condition/weight-loss-metabolism,/tools/hydrogen-research/condition/weight-loss-metabolism,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 8; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/weight-loss-metabolism, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/cholesterol,/explore-by-condition/cholesterol,/tools/hydrogen-research/condition/cholesterol,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 20; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/cholesterol, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/blood-pressure,/explore-by-condition/blood-pressure,/tools/hydrogen-research/condition/blood-pressure,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 24; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/blood-pressure, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/anxiety-stress,/explore-by-condition/anxiety-stress,/tools/hydrogen-research/condition/anxiety-stress,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 31; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/anxiety-stress, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/%28select%280%29from%28select%28sleep%2815%29%29%29v%29/%2a%27+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%27%22+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%22%2a//blood-pressure,/explore-by-condition/blood-pressure,/tools/hydrogen-research/condition/blood-pressure,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 32; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/blood-pressure, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/@@iu4kw/blood-pressure,/explore-by-condition/blood-pressure,/tools/hydrogen-research/condition/blood-pressure,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 33; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/blood-pressure, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/@@f8ki6/allergies,/explore-by-condition/allergies,/tools/hydrogen-research/condition/allergies,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 34; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/allergies, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
"/if(now()=sysdate(),sleep(15),0)/blood-pressure",/explore-by-condition/blood-pressure,/tools/hydrogen-research/condition/blood-pressure,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 35; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/blood-pressure, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/%28select%280%29from%28select%28sleep%2815%29%29%29v%29/%2a%27+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%27%22+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%22%2a//anxiety-stress,/explore-by-condition/anxiety-stress,/tools/hydrogen-research/condition/anxiety-stress,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 36; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/anxiety-stress, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/@@momio/anxiety-stress,/explore-by-condition/anxiety-stress,/tools/hydrogen-research/condition/anxiety-stress,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 37; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/anxiety-stress, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
"/if(now()=sysdate(),sleep(15),0)/anxiety-stress",/explore-by-condition/anxiety-stress,/tools/hydrogen-research/condition/anxiety-stress,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 38; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/anxiety-stress, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
"/if(now()=sysdate(),sleep(15),0)/allergies",/explore-by-condition/allergies,/tools/hydrogen-research/condition/allergies,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 39; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/allergies, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/%28select%280%29from%28select%28sleep%2815%29%29%29v%29/%2a%27+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%27%22+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%22%2a//allergies,/explore-by-condition/allergies,/tools/hydrogen-research/condition/allergies,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 40; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/allergies, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
"/if(now()=sysdate(),sleep(15),0)/cholesterol",/explore-by-condition/cholesterol,/tools/hydrogen-research/condition/cholesterol,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 41; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/cholesterol, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
"/if(now()=sysdate(),sleep(15),0)/chronic-fatigue",/explore-by-condition/chronic-fatigue,/tools/hydrogen-research/condition/chronic-fatigue,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 42; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/chronic-fatigue, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/%28select%280%29from%28select%28sleep%2815%29%29%29v%29/%2a%27+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%27%22+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%22%2a//cholesterol,/explore-by-condition/cholesterol,/tools/hydrogen-research/condition/cholesterol,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 43; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/cholesterol, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/%28select%280%29from%28select%28sleep%2815%29%29%29v%29/%2a%27+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%27%22+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%22%2a//chronic-fatigue,/explore-by-condition/chronic-fatigue,/tools/hydrogen-research/condition/chronic-fatigue,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 44; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/chronic-fatigue, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/@@udkgl/chronic-fatigue,/explore-by-condition/chronic-fatigue,/tools/hydrogen-research/condition/chronic-fatigue,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 45; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/chronic-fatigue, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/@@ycer1/cholesterol,/explore-by-condition/cholesterol,/tools/hydrogen-research/condition/cholesterol,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 46; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/cholesterol, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/condition/skin-aging,/explore-by-condition/skin-aging,/tools/hydrogen-research/condition/skin-aging,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 47; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/skin-aging, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
"/if(now()=sysdate(),sleep(15),0)/type-2-diabetes",/explore-by-condition/type-2-diabetes,/tools/hydrogen-research/condition/type-2-diabetes,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 48; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/type-2-diabetes, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/@@bibho/type-2-diabetes,/explore-by-condition/type-2-diabetes,/tools/hydrogen-research/condition/type-2-diabetes,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 49; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/type-2-diabetes, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/%28select%280%29from%28select%28sleep%2815%29%29%29v%29/%2a%27+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%27%22+%28select%280%29from%28select%28sleep%2815%29%29%29v%29+%22%2a//type-2-diabetes,/explore-by-condition/type-2-diabetes,/tools/hydrogen-research/condition/type-2-diabetes,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 50; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/type-2-diabetes, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval); source is a scanner/SQL-injection probe path"
/condition/kidney-health,/explore-by-condition/kidney-health,/tools/hydrogen-research/condition/kidney-health,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 51; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/kidney-health, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/exercise-recovery,/explore-by-condition/exercise-recovery,/tools/hydrogen-research/condition/exercise-recovery,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 52; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/exercise-recovery, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/chronic-fatigue,/explore-by-condition/chronic-fatigue,/tools/hydrogen-research/condition/chronic-fatigue,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 53; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/chronic-fatigue, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/type-2-diabetes,/explore-by-condition/type-2-diabetes,/tools/hydrogen-research/condition/type-2-diabetes,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 54; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/type-2-diabetes, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/rheumatoid-arthritis,/explore-by-condition/rheumatoid-arthritis,/tools/hydrogen-research/condition/rheumatoid-arthritis,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 56; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/rheumatoid-arthritis, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/metabolic-syndrome,/explore-by-condition/metabolic-syndrome,/tools/hydrogen-research/condition/metabolic-syndrome,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 57; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/metabolic-syndrome, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/radiation-therapy-side-effects,/explore-by-condition/radiation-therapy-side-effects,/tools/hydrogen-research/condition/radiation-therapy-side-effects,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 70; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/radiation-therapy-side-effects, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/fatty-liver-nafld,/explore-by-condition/fatty-liver-nafld,/tools/hydrogen-research/condition/fatty-liver-nafld,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 108; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/fatty-liver-nafld, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
/condition/allergies,/explore-by-condition/allergies,/tools/hydrogen-research/condition/allergies,301,302,repoint-broken-target,high,redirects-table,,,,,yes,"existing 302 row (id 132; auto-promoted from 404 (score 1.00, condition)) -> /tools/hydrogen-research/condition/allergies, which 404s on this host; repointed to the live condition hub, status -> 301 (coordinator directive under Josh's redirect-map approval)"
